Number,Company,Company URL,Company URL,SAB Link,SAB,Ticker,Whale URL,Crunchbase URL,Venture Funders,Whale URL,Public Holders,# of High Quality Public Holders,Crunchbase URL,Peptide Specialist?,Pitchbook URL
302,"OptiNose, Inc.",https://www.optinose.com/,https://www.optinose.com/,https://www.optinose.com/company/board-of-directors,1,OPTN,https://whalewisdom.com/stock/optn,https://www.crunchbase.com/organization/optinose/company_financials,2,https://whalewisdom.com/stock/optn,,,https://www.crunchbase.com/organization/optinose/company_financials,,https://pitchbook.com/profiles/company/43043-23
303,"Oragenics, Inc.",https://www.oragenics.com/,https://www.oragenics.com/,https://www.oragenics.com/about/board-of-directors,1,OGEN,https://whalewisdom.com/stock/ogen,,N/A,https://whalewisdom.com/stock/ogen,,,https://www.crunchbase.com/organization/intrexon-corporation/signals_and_news/timeline,,https://pitchbook.com/profiles/company/41549-14
304,Oramed Pharmaceuticals Inc.,https://www.oramed.com/,https://www.oramed.com/,https://www.oramed.com/about-us/scientific-advisory-board/,2,ORMP,https://whalewisdom.com/stock/ormp,https://www.crunchbase.com/organization/oramed-pharmaceuticals/company_financials,N/A,https://whalewisdom.com/stock/ormp,,,https://www.crunchbase.com/organization/oramed-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/41552-02
305,"Orgenesis, Inc.",https://orgenesis.com/,https://orgenesis.com/,https://orgenesis.com/advisory-board,2,ORGS,https://whalewisdom.com/stock/orgs,https://www.crunchbase.com/organization/orgenesis/company_financials,22,https://whalewisdom.com/stock/orgs,,,https://www.crunchbase.com/organization/orgenesis/company_financials,,https://pitchbook.com/profiles/company/42240-25
306,"OrthoTrophix, Inc.",http://www.orthotrophix.com/,http://www.orthotrophix.com/,http://orthotrophix.com/about-management.html,1,,,https://www.crunchbase.com/organization/orthotrophix,1,,,,http://tiatracademygoa.com/demand-forecasting/samumed-layoffs.html,,https://pitchbook.com/profiles/company/264472-21
307,ORYX GmbH & Co. KG,http://oryx-medicine.com/,http://oryx-medicine.com/,http://oryx-medicine.com/company/,1,,,http://crunchbase.com/organization/oryx-gmbh-co-kg,1,,,,https://www.crunchbase.com/search/organizations/field/organizations/rank_org/193244,,http://oryx-medicine.com/
308,OSE Immunotherapeutics,https://ose-immuno.com/en/,https://ose-immuno.com/en/,https://ose-immuno.com/en/about/,1,OSE,https://whalewisdom.com/stock/ose,https://www.crunchbase.com/organization/ose-immunotherapeutics/company_financials,22,https://whalewisdom.com/stock/ose,,,https://www.crunchbase.com/organization/ose-immunotherapeutics/company_financials,,https://pitchbook.com/profiles/company/125702-65
309,"Otsuka Holdings Co., Ltd.",https://www.otsuka.com/en/,https://www.otsuka.com/en/,large cap,N/A,4578,https://whalewisdom.com/stock/4578,https://www.crunchbase.com/organization/otsuka-pharmaceutical/company_financials,N/A,https://whalewisdom.com/stock/4578,,,https://www.crunchbase.com/organization/otsuka-pharmaceutical/company_financials,,https://pitchbook.com/profiles/company/59098-51
310,Ovoca Bio plc,https://ovocabio.com/,https://ovocabio.com/,https://ovocabio.com/about-us/#expert_panel,2,OVB,https://whalewisdom.com/stock/ovb,https://pitchbook.com/profiles/company/98600-86#signals,1,https://whalewisdom.com/stock/ovb,,,https://www.kaspersky.com/ihub/assets/Venture_Russia_1H_2020_ENG.pdf,,https://pitchbook.com/profiles/company/98600-86
311,"Oxeia Biopharmaceuticals, Inc.",https://www.oxeiabiopharma.com/,https://www.oxeiabiopharma.com/,http://oxeiabiopharma.com/about/advisors,2,,,https://www.crunchbase.com/organization/oxeia-biopharmaceuticals/company_financials,1,,,,https://www.crunchbase.com/organization/oxeia-biopharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/459253-18
312,Oxurion NV,https://www.oxurion.com/,https://www.oxurion.com/,http://oxurion.com/about-us#our-team,1,OXUR,https://whalewisdom.com/stock/oxur,https://www.crunchbase.com/organization/thrombogenics/company_financials,N/A,https://whalewisdom.com/stock/oxur,,,https://www.crunchbase.com/hub/vlaams-brabant-companies-that-exited,,https://pitchbook.com/profiles/company/59214-97
313,"Palatin Technologies, Inc.",https://www.palatin.com/,https://www.palatin.com/,http://palatin.com/about/palatin-scientific-advisors/,2,PTN,https://whalewisdom.com/stock/ptn,https://www.crunchbase.com/organization/palatin-technologies/company_financials,N/A,https://whalewisdom.com/stock/ptn,,,https://www.crunchbase.com/organization/bank-clariden-leu/company_financials,,https://pitchbook.com/profiles/company/41105-35
314,Pantarhei Bioscience B.V.,https://www.pantarheibio.com/,https://www.pantarheibio.com/,https://www.pantarheibio.com/about-us/management-team/,1,,,https://www.crunchbase.com/organization/pantarhei-bioscience,1,,,,https://g.vovososo.com/url?q=https://clinicaltrials.gov/ct2/prs-orgs&sa=U&ved=2ahUKEwistP7alOHtAhXKy4sBHd43Avo4ChAWMAV6BAgCEAE&usg=AOvVaw1XYjdgUjMiqakRj1stwwbn,,https://pitchbook.com/profiles/company/58393-81
315,"PassPort Technologies, Inc.",https://www.passporttechnologies.com/,https://www.passporttechnologies.com/,https://passport-tech.com/about,1,,,https://passport-tech.com/about,1,,,,https://www.crunchbase.com/organization/passportparking,,https://pitchbook.com/profiles/company/60718-96
316,PDS Biotechnology Corporation,https://www.pdsbiotech.com/,https://www.pdsbiotech.com/,http://pdsbiotech.com/about/scientific-advisory-board,2,PDSB,https://whalewisdom.com/stock/pdsb,https://www.crunchbase.com/organization/pds-biotechnology-corporation/company_financials,2,https://whalewisdom.com/stock/pdsb,,,https://www.crunchbase.com/organization/pds-biotechnology-corporation/company_financials,,https://pitchbook.com/profiles/company/56280-88
317,PeptiDream Inc.,https://www.peptidream.com/,https://www.peptidream.com/,http://peptidream.com/company/index.html#management,1,4587,https://whalewisdom.com/stock/4587,https://www.crunchbase.com/organization/peptidream,1,https://whalewisdom.com/stock/4587,,,https://www.crunchbase.com/organization/kleo-3/company_financials,,https://pitchbook.com/profiles/company/97967-08
318,"Peptilogics, Inc.",https://www.peptilogics.com/,https://www.peptilogics.com/,https://www.peptilogics.com/about/,1,,,https://www.crunchbase.com/organization/peptilogics/company_financials,3,,,,https://www.crunchbase.com/organization/peptilogics/company_financials,,https://pitchbook.com/profiles/company/97941-07
319,PeptiMimesis Pharma,https://www.peptimimesis.com/,https://www.peptimimesis.com/,http://peptimimesis.com,1,,,https://www.crunchbase.com/organization/peptimimesis/company_financials,2,,,,https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/91729,,https://pitchbook.com/profiles/company/157562-38
320,Peptron inc.,http://www.peptron.com/,http://www.peptron.com/,http://peptron.com/ds1_3_1.html,1,87010,https://whalewisdom.com/stock/087010,https://www.crunchbase.com/organization/peptron,1,https://whalewisdom.com/stock/087010,,,https://www.macroaxis.com/invest/news/FVD--symbolMedia?start=2,,https://pitchbook.com/profiles/company/137653-75
321,"PepVax, Inc.",https://www.linkedin.com/company/pepvax,https://www.linkedin.com/company/pepvax,https://pepvax.co/advisors.html,2,,,https://www.crunchbase.com/organization/pepvax/company_financials,1,,,,https://www.crunchbase.com/organization/pepvax/company_financials,,https://pitchbook.com/profiles/company/303972-58
322,Perle Bioscience,https://www.crunchbase.com/organization/perle-bioscience,https://www.crunchbase.com/organization/perle-bioscience,http://www.perlebioscience.com/,1,,,https://www.crunchbase.com/organization/perle-bioscience/company_financials,2,,,,https://www.crunchbase.com/organization/evelo-therapeutics/company_financials,,https://pitchbook.com/profiles/company/59288-68
323,Pertinax Therapeutics,https://www.pertinaxpharma.com/,https://www.pertinaxpharma.com/,https://www.pertinaxpharma.com/about/,1,,,https://www.crunchbase.com/organization/pertinax-pharma-ltd/company_financials,1,,,,https://www.crunchbase.com/organization/perivoli-innovations/company_financials,,https://tracxn.com/d/companies/pertinaxpharma.com
324,Pfenex Inc.,https://pfenex.com/,https://pfenex.com/,https://pfenex.com/our-vision/#board-and-advisors,2,PFNX,https://whalewisdom.com/stock/pfnx,https://www.crunchbase.com/organization/pfenex/company_financials,3,https://whalewisdom.com/stock/pfnx,,,https://www.crunchbase.com/organization/metacrine,,https://pitchbook.com/profiles/company/53674-57
325,Pfizer Inc.,https://www.pfizer.com/,https://www.pfizer.com/,large cap,N/A,PFE,https://whalewisdom.com/stock/pfe,https://www.crunchbase.com/organization/pfizer/company_financials,N/A,https://whalewisdom.com/stock/pfe,,,https://www.crunchbase.com/organization/pfizer/company_financials,,https://pitchbook.com/profiles/company/11597-86
326,"PharmaMar, S.A.",https://pharmamar.com/,https://pharmamar.com/,https://pharmamar.com/sobre-pharmamar/consejo-de-administracion/,1,PHM,https://whalewisdom.com/stock/phm,https://www.crunchbase.com/organization/pharmamar-zeltia-group,2,https://whalewisdom.com/stock/phm,,,https://sciencebusiness.technewslit.com/?p=kiytrhxaa&paged=4,,https://pitchbook.com/profiles/company/109722-88
327,"PhaseBio Pharmaceuticals, Inc.",https://phasebio.com/,https://phasebio.com/,https://phasebio.com/about-us/,2,PHAS,https://whalewisdom.com/stock/phas,https://www.crunchbase.com/organization/phasebio-pharmaceuticals/company_financials,3,https://whalewisdom.com/stock/phas,,,https://www.crunchbase.com/organization/phasebio-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/51337-63
328,Pierre Fabre,https://www.pierre-fabre.com/en,https://www.pierre-fabre.com/en,http://pierre-fabre.com/en,1,,,https://www.crunchbase.com/organization/pierre-fabre/company_financials,1,,,,https://www.crunchbase.com/organization/pierre-fabre/company_financials,,https://pitchbook.com/profiles/company/166427-74
329,"PIN Pharma, Inc.",https://www.pinpharma.com/,https://www.pinpharma.com/,https://www.pinpharma.com/management.html,1,,,https://www.crunchbase.com/organization/pin-pharma,1,,,,https://www.crunchbase.com/organization/pact-pharma/company_financials,,https://pitchbook.com/profiles/company/107711-56
330,PLx Pharma Inc.,https://plxpharma.com/,https://plxpharma.com/,https://plxpharma.com/about-plx/#advisory-boards,2,PLXP,https://whalewisdom.com/stock/plxp,https://www.crunchbase.com/organization/plx-pharma,2,https://whalewisdom.com/stock/plxp,,,https://www.crunchbase.com/search/organizations/field/organizations/rank_org/36913,,https://pitchbook.com/profiles/company/56420-56
331,PolyNovo Limited,https://usa.polynovo.com/,https://usa.polynovo.com/,https://usa.polynovo.com/leadership/,1,PNV:AU,https://whalewisdom.com/stock/pnv:au,https://www.crunchbase.com/organization/polynovo,1,https://whalewisdom.com/stock/pnv:au,,,https://www.crunchbase.com/search/organizations/field/organization.companies/rank_org/354031,,https://pitchbook.com/profiles/company/62691-94
332,Polyphor AG,https://www.polyphor.com/,https://www.polyphor.com/,http://polyphor.com/about/,1,POLN,https://whalewisdom.com/stock/poln,https://www.crunchbase.com/organization/polyphor,3,https://whalewisdom.com/stock/poln,,,https://www.crunchbase.com/organization/polyneuron,,https://pitchbook.com/profiles/company/54614-89
333,Portage Biotech Inc.,https://www.portagebiotech.com/,https://www.portagebiotech.com/,http://portagebiotech.com/#!/pb-leadership-team,1,PTGEF,https://whalewisdom.com/stock/ptgef,https://www.crunchbase.com/organization/portage-biotech/company_financials,N/A,https://whalewisdom.com/stock/ptgef,,,https://www.crunchbase.com/organization/portage-biotech/company_financials,,https://pitchbook.com/profiles/company/51078-79
334,"Progenics Pharmaceuticals, Inc.",https://www.lantheus.com/,https://www.lantheus.com/,https://www.lantheus.com/about-us/board-of-directors/,1,PGNX,https://whalewisdom.com/stock/pgnx,https://www.crunchbase.com/organization/progenics-pharmaceuticals-inc/company_financials,N/A,https://whalewisdom.com/stock/pgnx,,,https://www.crunchbase.com/organization/progenics-pharmaceuticals-inc/company_financials,,https://pitchbook.com/profiles/company/41160-70
335,Promore Pharma AB,https://promorepharma.com/,https://promorepharma.com/,https://www.promorepharma.com/en/board-of-directors/,1,PROMO,https://whalewisdom.com/stock/promo,https://www.crunchbase.com/organization/promore-pharma,1,https://whalewisdom.com/stock/promo,,,https://www.crunchbase.com/organization/abg-sundal-collier/investor_summary/overview_timeline,,https://pitchbook.com/profiles/company/167437-45
336,"Protagenic Therapeutics, Inc.",https://protagenic.com/,https://protagenic.com/,https://protagenic.com/about-us/board-of-directors/,1,OTCQB:PTIX,https://whalewisdom.com/stock/otcqb:ptix,https://www.crunchbase.com/organization/protagenic-therapeutics/company_financials,1,https://whalewisdom.com/stock/otcqb:ptix,,,https://www.crunchbase.com/organization/protagenic-therapeutics/company_financials,,https://pitchbook.com/profiles/company/91192-69
337,"Protagonist Therapeutics, Inc.",https://investors.protagonist-inc.com/,https://investors.protagonist-inc.com/,http://protagonist-inc.com/about/#board-of-directors,1,PTGX,https://whalewisdom.com/stock/ptgx,https://www.crunchbase.com/organization/protagonist-therapeutics/company_financials,3,https://whalewisdom.com/stock/ptgx,,,https://www.crunchbase.com/organization/protagonist-therapeutics/company_financials,,https://pitchbook.com/profiles/company/57320-02
338,"ProteoTech, Inc.",https://www.crunchbase.com/organization/proteotech,https://www.crunchbase.com/organization/proteotech,https://web.archive.org/web/20150311071307/http://www.proteotech.com/about/leadership_team.html,3,,,https://www.crunchbase.com/organization/proteotech/company_financials,2,,,,https://pitchbook.com/profiles/company/94788-10,,https://pitchbook.com/profiles/company/94788-10
339,"Ra Pharmaceuticals, Inc.",https://www.ucb.com/,https://www.ucb.com/,https://web.archive.org/web/20200421215521/https://rapharma.com/scientific-advisory-board/,2,RARX,https://whalewisdom.com/stock/rarx,https://www.crunchbase.com/organization/ra-pharmaceuticals/company_financials,3,https://whalewisdom.com/stock/rarx,,,https://www.crunchbase.com/organization/ra-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/54498-43
340,"RadioMedix, Inc.",https://radiomedix.com/,https://radiomedix.com/,https://radiomedix.com/pages/advisory-board,2,,,https://www.crunchbase.com/organization/radiomedix,1,,,,https://43ac6c2f65ec5b4089d6ab9d4c4988ef.crunchbase.com/search/organizations/field/organizations/rank_org/189969,,https://pitchbook.com/profiles/company/63633-43
341,"Rasna Therapeutics, Inc. ",https://www.rasna.com/,https://www.rasna.com/,http://rasna.com/#team,2,RASP,https://whalewisdom.com/stock/rasp,https://www.crunchbase.com/organization/rasna-therapeutics/company_financials,1,https://whalewisdom.com/stock/rasp,,,https://www.crunchbase.com/organization/rasna-therapeutics/company_financials,,https://pitchbook.com/profiles/company/164079-73
342,"ReAlta Life Sciences, Inc.",https://realtalifesciences.com/,https://realtalifesciences.com/,https://realtalifesciences.com/team/#science,2,,,https://www.crunchbase.com/organization/realta-life-sciences/company_financials,2,,,,https://www.crunchbase.com/organization/realta-life-sciences/company_financials,,https://pitchbook.com/profiles/company/339844-24
343,Recordati SpA,https://www.recordati.com/,https://www.recordati.com/,http://recordati.com/en/about_us/management/,1,REC:IM,https://whalewisdom.com/stock/rec:im,https://www.crunchbase.com/organization/recordati/company_financials,N/A,https://whalewisdom.com/stock/rec:im,,,https://www.crunchbase.com/organization/recordati/company_financials,,https://pitchbook.com/profiles/company/57321-82
344,"RegeneRx Biopharmaceuticals, Inc.",http://www.regenerx.com/,http://www.regenerx.com/,http://regenerx.com/scientific-advisory-board,2,RGRX,https://whalewisdom.com/stock/rgrx,https://www.crunchbase.com/organization/regenerx/company_financials,N/A,https://whalewisdom.com/stock/rgrx,,,https://www.crunchbase.com/search/organizations/field/organization.companies/rank_org/13410,,https://pitchbook.com/profiles/company/41166-19
345,Relief Therapeutics Holding AG,https://relieftherapeutics.com/,https://relieftherapeutics.com/,https://relieftherapeutics.com/,1,RLFTF,https://whalewisdom.com/stock/rlftf,https://www.crunchbase.com/organization/relief-therapeutics/company_financials,2,https://whalewisdom.com/stock/rlftf,,,https://cm.crunchbase.com/sg7t,,https://pitchbook.com/profiles/company/150519-25
346,Renova Therapeutics,https://renovatherapeutics.com/,https://renovatherapeutics.com/,https://renovatherapeutics.com/about/board-of-directors/,1,,,https://www.crunchbase.com/organization/renova-therapeutics/company_financials,2,,,,https://www.crunchbase.com/organization/renova-therapeutics/company_financials,,https://pitchbook.com/profiles/company/60258-07
347,"Rezolute, Inc.",https://www.rezolutebio.com/,https://www.rezolutebio.com/,https://www.rezolutebio.com/about/scientific-advisory-board,2,RZLT,https://whalewisdom.com/stock/rzlt,https://www.crunchbase.com/organization/antriabio,3,https://whalewisdom.com/stock/rzlt,,,https://www.crunchbase.com/organization/antriabio/company_financials,,https://pitchbook.com/profiles/company/52671-34
348,RhoVac AB,https://www.rhovac.com/,https://www.rhovac.com/,https://www.rhovac.com/about-us/advisors/,2,RHOVAC,https://whalewisdom.com/stock/rhovac,https://www.crunchbase.com/organization/rhovac-aps,2,https://whalewisdom.com/stock/rhovac,,,http://proselcommerce.com/bacterial-identification-hu1b4/senzagen-stock.html,,https://www.morningstar.com/european-developed-stocks?page=38
349,"Rhythm Pharmaceuticals, Inc.",https://www.rhythmtx.com/,https://www.rhythmtx.com/,http://rhythmtx.com/management#board-of-directors,1,RYTM,https://whalewisdom.com/stock/rytm,https://www.crunchbase.com/organization/rhythm-pharmaceuticals-2/company_financials,3,https://whalewisdom.com/stock/rytm,,,https://www.crunchbase.com/organization/rhythm-pharmaceuticals-2/company_financials,,https://pitchbook.com/profiles/company/50956-93
350,"RIBOMIC, Inc.",https://www.ribomic.com/eng/,https://www.ribomic.com/eng/,http://ribomic.com/eng/,1,4591,https://whalewisdom.com/stock/4591,https://www.crunchbase.com/organization/ribomic/company_financials,2,https://whalewisdom.com/stock/4591,,,https://www.crunchbase.com/organization/ribomic/company_financials,,https://pitchbook.com/profiles/company/117703-72
351,Roche Holding AG,https://www.roche.com/,https://www.roche.com/,large cap,N/A,RHHBY,https://whalewisdom.com/stock/rhhby,https://www.roche.com/,N/A,https://whalewisdom.com/stock/rhhby,,,https://www.crunchbase.com/organization/affimed-therapeutics/company_financials,,https://pitchbook.com/profiles/company/53417-80
352,R-Pharm JSC,http://r-pharm.com/en/,http://r-pharm.com/en/,http://r-pharm.com/en/about/management,1,,,https://www.crunchbase.com/organization/r-pharm,1,,,,https://www.vrtx.com/,,https://tracxn.com/d/company-news/generium
353,"S1 Biopharma, Inc.",http://s1biopharma.com/,http://s1biopharma.com/,http://s1biopharma.com/about-us/medical-advisory-board,2,,,http://crunchbase.com/organization/s1-biopharma,2,,,,https://news.crunchbase.com/news/affirm-s1-ipo/,,https://pitchbook.com/profiles/company/98838-73
354,"Samsung Bioepis Co., Ltd.",https://www.samsungbioepis.com/,https://www.samsungbioepis.com/,large cap,N/A,207940.KS,https://whalewisdom.com/stock/207940.ks,https://www.samsungbioepis.com/,N/A,https://whalewisdom.com/stock/207940.ks,,,https://www.crunchbase.com/organization/mirror-439a,,https://pitchbook.com/profiles/company/168242-41
355,Sanofi,https://www.sanofi.com/,https://www.sanofi.com/,large cap,N/A,SNY,https://whalewisdom.com/stock/sny,https://www.crunchbase.com/organization/sanofi-aventis/company_financials,N/A,https://whalewisdom.com/stock/sny,,,https://www.crunchbase.com/organization/sanofi-aventis/company_financials,,https://pitchbook.com/profiles/advisor/53610-40
356,"Santen Pharmaceutical Co., Ltd.",https://www.santen.com/en/,https://www.santen.com/en/,http://santen.com/en/about/governance/,1,4536,https://whalewisdom.com/stock/4536,http://crunchbase.com/organization/novagali-pharma,N/A,https://whalewisdom.com/stock/4536,,,https://www.crunchbase.com/organization/innfocus-inc/company_financials,,https://pitchbook.com/profiles/company/59393-44
357,Santhera Pharmaceuticals,http://www.santhera.com/,http://www.santhera.com/,http://www.santhera.com/about-overview#board-of-directors,1,SANN,https://whalewisdom.com/stock/sann,https://www.crunchbase.com/organization/santhera-pharmaceuticals-holding/company_financials,3,https://whalewisdom.com/stock/sann,,,https://www.crunchbase.com/organization/santhera-pharmaceuticals-holding/company_financials,,https://pitchbook.com/profiles/company/40429-00
358,"Sapience Therapeutics, Inc.",https://www.sapiencetherapeutics.com/,https://www.sapiencetherapeutics.com/,http://sapiencetherapeutics.com/about/advisors,2,,,https://www.crunchbase.com/organization/sapience-therapeutics/company_financials,3,,,,https://www.crunchbase.com/organization/sapience-therapeutics/company_financials,,https://pitchbook.com/profiles/company/151199-83
359,"Sarepta Therapeutics, Inc.",https://www.sarepta.com/,https://www.sarepta.com/,https://www.sarepta.com/about-us/leadership,1,SRPT,https://whalewisdom.com/stock/srpt,https://www.crunchbase.com/organization/sarepta-therapeutics/company_financials,N/A,https://whalewisdom.com/stock/srpt,,,https://www.crunchbase.com/organization/sarepta-therapeutics/company_financials,,https://pitchbook.com/profiles/company/41120-20
360,"Sawai Pharmaceutical Co., Ltd.",https://www.prnewswire.com/news-releases/japans-sawai-pharmaceutical-to-acquire-the-generics-business-of-us-upsher-smith-laboratories-300442676.html,https://www.prnewswire.com/news-releases/japans-sawai-pharmaceutical-to-acquire-the-generics-business-of-us-upsher-smith-laboratories-300442676.html,https://global.sawai.co.jp/values/glance/,1,4555,https://whalewisdom.com/stock/4555,https://www.crunchbase.com/organization/sawai-pharmaceutical/company_financials,N/A,https://whalewisdom.com/stock/4555,,,https://www.crunchbase.com/organization/sawai-pharmaceutical/company_financials,,https://pitchbook.com/profiles/company/60434-74
361,Scancell,http://hldah.tsmtpclick.com/tracking/raWzMz50paMkCGLlAGDkZGDmAQZzMKWjqzA2pzSaqaR9ZGZjBQt0BQtzrKMurUMkCGV0AmVjZwLkAQL3ZN,http://hldah.tsmtpclick.com/tracking/raWzMz50paMkCGLlAGDkZGDmAQZzMKWjqzA2pzSaqaR9ZGZjBQt0BQtzrKMurUMkCGV0AmVjZwLkAQL3ZN,https://www.scancell.co.uk/company,3,SCLP,https://whalewisdom.com/stock/sclp,https://www.crunchbase.com/organization/scancell,2,https://whalewisdom.com/stock/sclp,,,https://www.crunchbase.com/hub/nottingham-companies-that-exited,,https://pitchbook.com/profiles/company/56510-83
362,"SciClone Pharmaceuticals, Inc.",http://www.sciclone.com/,http://www.sciclone.com/,http://www.sciclone.com/Modules/EMG.aspx,1,SCLN,https://whalewisdom.com/stock/scln,https://www.crunchbase.com/organization/sciclone-pharmaceuticals/company_financials,2,https://whalewisdom.com/stock/scln,,,https://www.crunchbase.com/organization/sciclone-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/41122-36
363,"Scohia Pharma, Inc.",https://www.scohia.com/eng/,https://www.scohia.com/eng/,http://scohia.com/eng/business/member/#advisor,2,,,https://www.crunchbase.com/organization/scohia-pharma/company_financials,3,,,,https://www.crunchbase.com/organization/scohia-pharma/company_financials,,https://pitchbook.com/profiles/company/178356-16
364,Seagen Inc. ,https://www.seagen.com/,https://www.seagen.com/,http://seagen.com/who-we-are/leadership,1,SGEN,https://whalewisdom.com/stock/sgen,http://crunchbase.com/organization/seattle-genetics/company_financials,N/A,https://whalewisdom.com/stock/sgen,,,https://www.crunchbase.com/organization/seagen/company_financials,,https://pitchbook.com/profiles/company/14170-96
365,"Seelos Therapeutics, Inc.",https://seelostherapeutics.com/,https://seelostherapeutics.com/,https://seelostherapeutics.com/discovering-seelos-copy-2/,1,SEEL,https://whalewisdom.com/stock/seel,https://www.crunchbase.com/organization/seelos-therapeutics/company_financials,N/A,https://whalewisdom.com/stock/seel,,,https://www.crunchbase.com/organization/seelos-therapeutics/company_financials,,https://pitchbook.com/profiles/company/40744-72
366,"selectION, Inc.",https://selectiontherapeutics.com/,https://selectiontherapeutics.com/,https://selectiontherapeutics.com/about/#advisory_board,2,,,https://www.crunchbase.com/organization/selection/company_financials,2,,,,https://www.crunchbase.com/organization/uni-select-inc/company_financials,,https://pitchbook.com/profiles/conogenetix-biosciences-profile-investors-funding-valuation-and-analysis
367,"SELLAS Life Sciences Group, Inc.",https://www.sellaslifesciences.com/Home/default.aspx,https://www.sellaslifesciences.com/Home/default.aspx,http://sellaslifesciences.com/about-sellas/default.aspx#section=scientific,3,SLS,https://whalewisdom.com/stock/sls,https://www.crunchbase.com/organization/sellas-life-sciences/company_financials,2,https://whalewisdom.com/stock/sls,,,https://www.crunchbase.com/organization/sellas-life-sciences/company_financials,,https://pitchbook.com/profiles/company/119397-34
368,Senexis Ltd.,https://www.bloomberg.com/profile/company/1214023Z:LN,https://www.bloomberg.com/profile/company/1214023Z:LN,https://web.archive.org/web/20050208080605/http://www.senexis.com/people/board.htm,2,,,https://www.crunchbase.com/organization/senexis/company_financials,3,,,,https://www.crunchbase.com/organization/senexis/company_financials,,https://www.morningstar.com/news/business-wire/20210113005386/global-renal-dialysis-equipment-market-report-2020-medical-devices-pipeline-assessment-ongoing-clinical-trials-overview-researchandmarketscom
369,Serodus ASA,https://serodus.com/,https://serodus.com/,https://serodus.com/advisors/,2,,,https://www.crunchbase.com/organization/serodus,1,,,,https://www.crunchbase.com/search/organizations/field/organizations/rank_org/358549,,https://amp.blog.shops-net.com/55611110/1/eva-steiness.html
370,Serpin Pharma LLC,https://serpinpharma.com/,https://serpinpharma.com/,https://serpinpharma.com/management-and-board/scientific-advisory-board/,2,,,https://www.crunchbase.com/organization/serpin-pharma,1,,,,https://www.scribd.com/document/468593810/Funded-in-2017-categories-xlsx,,https://biohealth309.rssing.com/chan-63538700/latest.php
371,Shionogi & Co. Ltd.,https://www.shionogi.com/global/en/,https://www.shionogi.com/global/en/,large cap,N/A,4507,https://whalewisdom.com/stock/4507,https://www.crunchbase.com/organization/shionogi,N/A,https://whalewisdom.com/stock/4507,,,https://www.crunchbase.com/organization/shionogi,,https://pitchbook.com/profiles/company/10414-27
372,Sihuan Pharmaceutical Holdings Group Ltd,https://www.sihuanpharm.com/en/about/intro.html,https://www.sihuanpharm.com/en/about/intro.html,http://sihuanpharm.com/en/about/team.html,1,460,https://whalewisdom.com/stock/00460,https://www.crunchbase.com/organization/sihuan-pharmaceutical/company_financials,N/A,https://whalewisdom.com/stock/00460,,,https://www.morganstanley.com/im/en-us/institutional-investor/about-us/investment-teams/private-credit-and-equity/private-equity-asia-team.html,,https://pitchbook.com/profiles/company/41753-53
373,Silver Creek Pharmaceuticals,https://www.silvercreekpharma.com/,https://www.silvercreekpharma.com/,https://www.silvercreekpharma.com/board-of-directors-1,2,,,https://www.crunchbase.com/organization/silver-creek-pharmaceuticals/company_financials,3,,,,https://www.crunchbase.com/organization/silver-creek-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/56524-51
374,"SolaranRx, Inc",https://www.businesswire.com/news/home/20150422005129/en/SolaranRx%E2%80%99s-SRX-1177-Receives-FDA-Orphan-Drug-Designation-as-Malignant-Melanoma-Treatment,https://www.businesswire.com/news/home/20150422005129/en/SolaranRx%E2%80%99s-SRX-1177-Receives-FDA-Orphan-Drug-Designation-as-Malignant-Melanoma-Treatment,https://web.archive.org/web/20160922140340/http://solaranrx.com/our-team/advisory-board/,3,,,https://www.crunchbase.com/organization/solaranrx,2,,,,https://www.vcnewsdaily.com/fundedcompanylist/javahttp://www.vcnewsdaily.com/fundedcompanylist/f,,https://tracxn.com/d/companies/solaranrx.com
375,"Soligenix, Inc.",https://www.soligenix.com/,https://www.soligenix.com/,http://soligenix.com/about/scientific-advisory-boards/,3,SNGX,https://whalewisdom.com/stock/sngx,https://www.crunchbase.com/organization/soligenix/company_financials,3,https://whalewisdom.com/stock/sngx,,,https://www.crunchbase.com/organization/soligenix/company_financials,,https://pitchbook.com/profiles/company/41938-48
376,Soricimed Biopharma Inc.,https://www.soricimed.com/,https://www.soricimed.com/,http://soricimed.com/our-team.htm,1,,,https://www.crunchbase.com/organization/soricimed,1,,,,http://entrevestor.com/ac/indepth/terramera.com,,https://tracxn.com/d/companies/soricimed.com
377,"Sotira, LLC",https://sotiralabs.com/about,https://sotiralabs.com/about,https://sotiralabs.com/about,2,,,https://sotiralabs.com/about,1,,,,https://techcrunch.com/2020/01/09/lily-ai-raises-a-12-5m-series-a-led-by-canaan-to-accelerate-its-e-commerce-recommendation-tech/,,https://www.eyerys.com/articles/timeline/deviantart?page=4
